CUST_CODE	CUST_FNAME	CUST_LNAME	CUST_STREET	CUST_CITY	CUST_STATE	CUST_ZIP	CUST_BALANCE	INV_DATE	INV_TOTAL	EMPLOYEE_ID	INV_NUM	LINE_NUM	PROD_SKU	LINE_QTY	LINE_PRICE
1040	JACKIE	WELLS	743 HILLSIDE STREET	Tafts Corner	MA	1562	0	41549	104.31	83677	2434	3	4626-LJU	4	7.79
1041	ZORAIDA	DUNBAR	1844 EASTWIND COURT	South Brunswick	NJ	8512	186.89	41617	75.14	84049	3081	2	7532-PYJ	2	21.99
1042	STACIE	WATSON	325 TOKOSITNA CIRCLE	Bartow	WV	24920	20.99	41549	20.99	83537	2437	1	1200-KBU	1	20.99
1043	MARYELLEN	FRY	196 SEAN CIRCLE	North Cambridge	VT	5464	875.72	41637	318.61	83936	3290	6	4812-CMJ	4	9.99
1044	LAWANDA	MORRIS	760 DEBORAH LANE	East Ellijay	GA	30539	103.96	41550	103.96	84306	2443	1	2046-RUS	4	25.99
1045	ZACK	COLEMAN	1617 SUMMERSET DRIVE	Crump	TN	38327	932.14	41596	318.23	84306	2887	6	4812-CMJ	3	8.99
1046	MARRY	SCHULZ	480 MORE STREET	Copper Hill	MD	21209	292.75	41551	292.75	83565	2447	6	6491-XKF	3	32.99
1047	THOMAS	HOLCOMB	1915 LIDO CIRCLE	Brewster	MA	2631	1986.12	41644	256.28	83593	3351	4	5734-BGX	4	16.99
1048	CECIL	HULL	905 BRENTWOOD CIRCLE	Kinnelon	NJ	7405	0	41599	50.97	83993	2922	1	5734-BGX	3	16.99
1049	MAXIE	WEST	651 BREEZE COURT	Oak Shade	PA	17566	262.63	41551	262.63	83593	2453	6	1200-KBU	4	20.99
1050	AMPARO	HESS	693 CENTER STREET	Washingtonville	PA	17884	72.54	41551	72.54	84191	2455	2	4900-YSQ	1	4.59
1051	CHASTITY	SNEED	321 GRAVINS CIRCLE	Sky Acres	VT	5675	0	41552	295.46	84021	2457	5	3955-NWD	3	23.99
1052	BRENDAN	SCHMITT	731 BLACK BEAR DRIVE	Prince	WV	25907	0	41553	336.47	83820	2465	4	2366-EFV	2	6.59
1053	GIOVANNA	YANG	1755 SEEMIE STREET	Powells Store	NC	27326	2599.1	41553	406.1	83792	2466	5	5541-HST	3	32.99
1054	EMMITT	NAVARRO	1041 DORIS STREET	Soperton	GA	30457	0	41554	73.17	83509	2476	2	3614-PTT	1	45.99
1055	DORTHA	CRUM	1488 CANYON ROAD	West Chester	PA	19381	0	41554	102.72	84191	2480	2	7627-HHI	3	11.59
1056	CHASITY	BENAVIDES	874 BUNNELL STREET	Deckerville	MI	48427	0	41554	59.98	83593	2483	1	2384-PGY	2	29.99
1057	MARTHA	MCCRAY	1610 GOLDEN STREET	Fife	VA	23054	0	41555	61.57	83593	2487	2	8495-ZQR	2	12.29
1058	EMERSON	ADDISON	1892 DORBRANDT STREET	Warrensville Heights	OH	44128	0	41555	239.51	83936	2488	3	3585-MCJ	3	12.99
1059	NED	WITT	454 BARCLAY COURT	Embry Hills	GA	31141	522.24	41555	522.24	83936	2491	5	5625-FVF	3	12.99
1060	FRIEDA	SARGENT	22 TOGIAK CIRCLE	Odessa	NY	14869	450.61	41638	340.27	84276	3292	6	8571-CKP	3	17.79
1061	RUPERT	BOYCE	1919 PORT ACCESS ROAD	Gwynn Oak	MD	21244	0	41556	27.98	83792	2495	1	5161-GIZ	2	13.99
1062	SUZY	HARDING	864 RUNAMUCK PLACE	Melton	VA	22942	244.27	41556	244.27	83649	2496	3	4072-SWV	4	20.59
1063	ZANE	ATWOOD	49 RESURRECTION DRIVE	Wilson	NC	27894	1976.38	41556	339.38	84163	2497	3	9234-WCQ	3	13.99
1064	ROYAL	BLAND	1213 GRAIFF STREET	Bay Vista	FL	33712	169.93	41556	169.93	84191	2498	2	4260-FGB	5	15.59
1065	ANITRA	FELTON	1371 SOUTHWIND CIRCLE	York	IN	46703	0	41584	105.22	83993	2767	3	2143-VQX	4	17.99
1066	ANTONE	HENDRICKSON	145 HOWARD AVENUE	Harrisville	WV	26362	803.65	41584	261.91	84248	2768	3	2101-WCF	3	13.99
1067	ROGELIO	SCHMITT	293 BARANOF DRIVE	Guilford	ME	4482	1477.91	41556	165.91	84021	2506	2	3298-YFL	5	13.99
1068	ELIZA	CURRIE	778 LOUDERMILK CIRCLE	Panola	AL	35477	1965.76	41567	249.92	84276	2610	2	2200-DAI	4	7.59
1069	EDWINA	ELLIS	1847 UPPER TULWAR LOOP	New York	NY	10010	2629.25	41558	448.25	84392	2516	4	3955-NWD	1	23.99
1070	BERRY	SILVA	1399 GENEVA PLACE	Johns Pass	FL	33708	0	41563	310.67	83964	2563	5	5437-WBO	1	28.99
1071	LAURETTA	MCCOY	1389 SEABREEZE CIRCLE	Mcquady	KY	40153	142.1	41558	142.1	84248	2520	4	2006-ZBH	3	10.99
1072	ADDIE	BRADY	286 SEABOLT PLACE	Crum	WV	25669	0	41610	34.77	83705	3022	2	3594-BYW	2	7.39
1073	EMILIE	ELDER	1707 THUNDER STREET	Cartersville	GA	30120	2510.77	41559	49.77	84392	2524	2	8544-CIQ	1	6.59
1074	SHERYL	DUMAS	1245 MIKE STREET	Sacred Heart League	MS	38686	0	41589	87.96	83993	2817	1	8543-RJN	4	21.99
1075	MAVIS	TUTTLE	1877 ASKELAND DRIVE	Prentiss	MS	39474	0	41624	268.44	83878	3163	5	2068-TSC	4	16.99
1076	ESTHER	HOUSE	676 CENTERPOINT DRIVE	Highplains	KY	40106	0	41594	210.5	83565	2866	4	5290-HTG	5	21.59
1077	LUCIUS	BLAIR	1465 ATKINSON DRIVE	Greensboro	NC	27455	588.35	41560	588.35	84049	2534	6	1871-GWZ	4	24.99
1078	MAURO	BRITTON	1742 GLENVIEW STREET	Pine Valley	MS	38965	316.09	41560	265.09	83677	2538	4	1663-CDD	4	23.29
1079	THOMAS	ORTEGA	1920 TODD DRIVE	Alto	GA	30596	0	41560	237.88	83621	2540	5	7355-WBT	5	13.59
1080	LINDSEY	STARK	1292 MAUSEL STREET	Powells Point	NC	27966	409.95	41561	409.95	83878	2543	6	9191-NGA	5	14.99
1081	ROY	LOPEZ	1883 WAREHOUSE AVENUE	Galloway	FL	33805	0	41561	9.18	83792	2546	1	3384-DML	2	4.59
1082	ALEJANDRA	SHERIDAN	1275 AFOGNAK CIRCLE	Borderland	WV	25665	131.69	41563	25.98	84392	2564	1	5625-FVF	2	12.99
1083	ALVA	KRAMER	941 ALASKA PLACE	Baker-Taylor	GA	30599	439.28	41562	143.28	83593	2553	6	3298-YFL	3	13.99
1084	FAUSTO	SWIFT	861 ZARVIS PLACE	Akron	OH	44398	638.8	41610	294.88	84334	3027	5	5465-YYG	2	8.99
1085	NILDA	CANO	455 SHADOW LANE	Stanley	KY	42375	59.98	41562	59.98	83936	2559	1	9355-MNT	2	29.99
1086	FELICA	AMBROSE	1788 LEPRECHAN DRIVE	Pecan Grove	MS	39437	0	41562	583.66	84276	2560	6	6626-ROK	5	13.59
1087	KARLENE	WHITFIELD	1796 WEST 42ND PLACE	Munson Island	FL	33040	0	41632	289.07	84134	3237	5	9858-XUM	3	14.59
1088	DARREN	CULVER	1554 ANCHOR PARK CIRCLE	Thackery	OH	43078	150.91	41563	150.91	83705	2566	4	1504-LVK	1	21.99
1089	ARON	CRANE	1470 MC DONELL ROAD	Hagedorns Mills	NY	12074	32.99	41563	32.99	84334	2569	1	6491-XKF	1	32.99
1090	SOLEDAD	GREGG	78 DRUM CIRCLE	Hastings	WV	26419	577.81	41563	577.81	83593	2571	6	2766-EYO	3	32.99
1091	GRAIG	CARSON	1403 SANCTUARY DRIVE	Shubuta	MS	39360	97.75	41563	97.75	84049	2573	2	3516-AGJ	3	12.59
1092	CLEMENT	MONTANO	1478 TOWNE COURT	Fort Wayne	IN	46885	373.87	41563	373.87	84334	2576	5	5541-HST	2	32.99
1093	TERRELL	COOPER	1695 TRAIL DRIVE	S Setauket	NY	11720	542.59	41602	196.35	84364	2947	5	9336-MHC	2	11.99
1094	VITO	LADNER	993 SANDY PLACE	Wall Lake	IN	46776	196.01	41564	196.01	83878	2585	4	1074-VVJ	2	23.29
1095	GERRY	DEWITT	1177 ROE WAY	Wallingford	PA	19086	372.02	41648	145.18	84306	3388	4	2006-ZBH	3	10.99
1096	WYNONA	BLAKE	1127 SALEM STREET	Louisville	KY	40202	8.99	41565	8.99	84021	2587	1	5465-YYG	1	8.99
1097	MILDRED	ORR	571 OVERLOOK PLACE	Leverett	MS	38920	598.08	41637	238.63	83993	3286	5	5734-BGX	5	16.99
1098	JUDITH	MACIAS	689 PINECONE CIRCLE	Bybee	VA	22963	0	41585	312.9	83677	2777	2	6358-UST	5	18.59
1099	LELIA	DICKENS	16 BURSIEL CIRCLE	Madison Heights	VA	24572	236.26	41565	236.26	83850	2594	4	1153-AWY	3	14.99
1100	ELEANORE	SAUNDERS	820 QUARTZ AVENUE	Silver Cross	AL	36538	1972.03	41565	326.03	83537	2596	5	1200-KBU	2	20.99
1101	JEREMIAH	CORDOVA	1408 TRURO DRIVE	Hyattsville	MD	20789	346.33	41652	220.7	83878	3425	4	5290-HTG	3	21.59
1102	LAKEISHA	IRVING	1618 GREEN GARDEN CIRCLE	Theta	NC	28640	0	41566	67.92	83593	2599	2	2116-PVN	4	12.99
1103	AWILDA	BROCK	608 CONCORD HILL CIRCLE	Lawrenceville	KY	41097	167.9	41566	167.9	84021	2600	3	5587-MNY	5	14.69
1104	SALLY	MILTON	1892 STYLAR CIRCLE	Griffiss A F B	NY	13441	0	41566	322.65	83537	2601	5	5250-JDL	5	13.99
1105	TANGELA	WARNER	1323 SILVERWOOD WAY	South Hills Village	PA	15241	0	41566	249.09	83593	2604	3	2397-RDX	2	15.59
1106	WALTER	BAILEY	677 MIRROR DRIVE	Virginia Beach	VA	23458	0	41566	296.81	84334	2605	6	4132-QIN	1	9.29
1107	CLEVELAND	HAMMER	108 IVAN DRIVE	Flowood	MS	39043	447.26	41611	77.97	83593	3036	1	2046-RUS	3	25.99
1108	NAN	LANDRY	656 VINE AVENUE	Charlotte	NC	28235	574.35	41600	99.54	83850	2930	2	6358-UST	4	18.59
1109	THERESE	ALDRICH	1348 DAVIS STREET	Helmetta	NJ	8828	0	41628	159.93	84078	3202	2	9133-OXA	2	19.99
1110	EDGAR	WILLS	589 LYNN DRIVE	Varney	WV	25696	0	41567	177.59	84420	2611	5	2200-DAI	4	7.59
1111	DEVIN	ALDRICH	1677 OLD CRANBERRY DRIVE	New Freeport	PA	15352	335.12	41568	116.45	83621	2620	1	1663-CDD	5	23.29
1112	GEORGE	BROWNING	987 IVY HOME CIRCLE	Ragan Village	NC	28054	66.44	41617	119.11	84134	3091	2	8495-ZQR	4	12.29
1113	GERTRUDE	NICHOLSON	383 TUNDRA LOOP DRIVE	Lindentree	OH	44656	498.67	41645	102.94	83763	3362	3	8162-KJI	2	9.49
1114	JOHNETTA	NEELY	569 EAU CLAIRE DRIVE	Mahwah	NJ	7430	257.82	41601	37.18	83850	2936	1	6358-UST	2	18.59
1115	NOLAN	NEELY	629 LARKSPUR STREET	Kenwood	NY	13421	2516.69	41642	330.22	83705	3335	6	3694-XFJ	2	54.89
1116	CYNTHIA	PERRY	347 STROGANOF DRIVE	Cave City	KY	42127	964.93	41569	336.93	84364	2629	2	3716-WZD	4	33.29
1117	SIMONE	OROZCO	659 HOLLY LANE	Meiser	PA	17842	0	41628	517.22	83964	3201	5	5220-JDO	4	36.99
1118	ROGELIO	GAGE	623 MINNESOTA NB OFF 100TH RAMP	Pompano	FL	33067	218.62	41633	47.67	83621	3244	1	5794-JGQ	3	15.89
1119	TOD	FINN	1659 DANNILYN CIRCLE	Harveysburg	OH	45032	2660.51	41617	77.93	83677	3084	2	9393-RFA	3	13.59
1120	VAUGHN	TALBOT	420 COLUMBINE PLACE	North Corners	GA	30120	2125.59	41570	13.59	84078	2640	1	9393-RFA	1	13.59
1121	CHUCK	HAGEN	150 EAST 149TH AVENUE	Laurence Harbor	NJ	8879	0	41643	153.15	84420	3343	2	3933-NSU	3	41.99
1122	JULES	ROCHA	276 HANNING BAY CIRCLE	Chapmansboro	TN	37035	364.85	41570	364.85	84021	2642	4	6249-NDN	5	22.59
1123	STACY	KEYES	1207 WEST 51ST AVENUE	Warren Industries	PA	16388	0	41571	497.86	83878	2643	6	4045-HUC	5	29.99
1124	IRIS	INGRAM	1662 BARCLAY DRIVE	Peakville	NY	13756	1927.59	41635	426.81	84420	3267	6	8053-PME	1	25.99
1125	ANNAMARIE	SWENSON	1281 CONCRETE STREET	Tallahassee	FL	32314	0	41577	129.45	84021	2702	2	1580-VCE	3	34.49
1126	CHRISTIAN	LAM	35 PLEASURE VIEW CIRCLE	Hickory Bluff	GA	31565	525.5	41641	348.6	84392	3324	6	6488-MIG	2	43.99
1127	ALTAGRACIA	PACHECO	1168 UNIVERSITY DRIVE	Erie	PA	16509	0	41571	403.07	83705	2652	5	5220-JDO	3	36.99
1128	BERT	GEIGER	1356 CHICKALOON STREET	Madisonville	OH	45227	110.28	41571	110.28	83906	2653	3	1747-XNI	4	3.99
1129	RICKIE	DOTY	1578 BOBBIE CIRCLE	Drexel Hill	PA	19026	51.75	41580	20.58	83565	2732	2	8841-JFP	1	6.59
1130	MOSES	MCGRATH	1862 DONCASTER DRIVE	Alexandria	VA	22311	383.08	41575	36.97	83763	2682	2	2756-CKP	2	9.99
1131	CARMA	CORNETT	767 CHISANA WAY	Killen	AL	35645	503.05	41653	237.93	83649	3433	3	2699-GNS	2	35.99
1132	NATALIE	BLEDSOE	1952 ARTEMUS CIRCLE	Mcclellandtown	PA	15458	56.17	41572	56.17	83820	2662	2	4812-VNN	1	12.99
1133	ELDA	HORN	1820 KERSHNER AVENUE	Saranac	MI	48881	0	41573	326.64	83906	2663	6	3585-MCJ	3	12.99
1134	STEFANI	GARRETT	883 PHARAOH CIRCLE	Atkinson	NH	3811	427.84	41573	427.84	83734	2665	6	1078-QXL	3	14.59
1135	MARK	PLATT	1412 CONNIE COURT	Sea Island	GA	31561	318.45	41573	318.45	84392	2667	5	8685-REM	4	19.99
1136	JOELLE	HONEYCUTT	1859 PEACE COURT	Pilot Knob	NY	12844	356.26	41588	275.7	84106	2802	4	9191-NGA	1	14.99
1137	RIGOBERTO	WEBSTER	1601 LAKONIA DRIVE	Nas Cecil Field	FL	32200	439.38	41651	205.73	83936	3418	3	4045-HUC	3	29.99
1138	NORMA	PHELPS	631 ENGLAND AVENUE	Greer	SC	29650	864.72	41629	479.87	83649	3206	4	4260-FGB	2	15.59
1139	BURT	CROWELL	1628 GOODNEWS LANE	Newfoundland	KY	41171	209.37	41573	209.37	84049	2673	5	6350-UPP	3	12.49
1140	MA	POOLE	1960 ALDREN CIRCLE	Ehrhardt	SC	29081	432.91	41624	107.95	83649	3154	1	9138-QCV	5	21.59
1141	ELEANOR	COULTER	1105 INSPIRATION DRIVE	Port Jefferson Sta	NY	11776	387.05	41574	387.05	84364	2676	5	2231-OXK	2	7.59
1142	ROXANN	CAMACHO	1921 RANCHO DRIVE	Powhatan Point	OH	43942	558.94	41588	110.32	83993	2808	2	2217-JOH	4	13.59
1143	EZEKIEL	BARTLETT	794 CHATEAU PLACE	Tangier	IN	47952	2680.13	41595	367.07	84134	2884	3	3933-NSU	4	41.99
1144	ARIEL	SOUZA	1476 RHONE CIRCLE	Pine Lake	MA	1776	262.64	41576	262.64	84219	2689	5	5781-TKY	4	13.59
1145	GINO	GILES	1709 TANNER CIRCLE	Center	GA	30474	0	41576	241.26	84163	2692	3	2212-MNF	5	13.39
1146	ANGELO	MAYER	951 ROGER DRIVE	Cedar Island	NC	28520	99.93	41576	99.93	83649	2693	4	5046-TTC	2	14.24
1147	ROD	MCGRAW	1595 DARLON STREET	Huber Hts	OH	45424	0	41576	101.36	83593	2697	3	5465-YYG	5	8.99
1148	ALDEN	KIRK	1035 TOWER ESTATES CIRCLE	Joppa Heights	MD	21234	0	41577	264.88	84248	2699	4	6651-ICK	5	11.99
1149	SHERRILL	LUNA	1448 DEL LANE	Myakka City	FL	34251	0	41577	351.84	83820	2700	6	6109-ZZO	2	32.89
1150	HAL	MANNING	1831 SOUTH AIRPARK DRIVE	Jackson	TN	38302	142.41	41596	16.99	84163	2891	1	5734-BGX	1	16.99
1151	LAWANDA	MCCRAY	1731 STILLWATER DRIVE	Lehigh Valley	PA	18002	1663.29	41577	146.29	84134	2705	4	4153-VMO	3	17.79
1152	FRANK	NORWOOD	1096 BAFFIN STREET	N Terre Haute	IN	47805	251.47	41578	251.47	83677	2707	4	3516-AGJ	1	12.59
1153	RANDELL	WHITTEN	837 DUKE DRIVE	Thompson	CT	6277	0	41612	229.45	83850	3044	5	2866-RAM	2	18.99
1154	SONDRA	BROUSSARD	119 EAST LOOP ROAD	Boca Raton	FL	33428	219.38	41579	219.38	83677	2714	5	1871-GWZ	3	24.99
1155	MURRAY	SCHULTZ	1777 KUSKOKWIM STREET	Charlotte	NC	28225	0	41607	149.39	84163	2999	4	6626-ROK	3	13.59
1156	DAN	MENDOZA	1826 CALIFORNIA CREEK WAY	West Point	KY	40177	0	41579	68.96	83763	2718	2	6865-HAO	1	38.99
1157	LUCIO	STALEY	1119 GRAND BLUFF CIRCLE	Eastside	NY	11937	502.99	41646	186.29	84392	3371	5	4200-FTI	4	14.59
1158	BENTON	TANNER	1677 DAVIDSON DRIVE	Vernon	NY	13476	282.04	41580	282.04	84334	2723	5	8909-SPD	5	15.79
1159	SUSAN	CASTILLO	54 LINDSEY CIRCLE	Clarksburg	NJ	8510	169.97	41580	59.97	83763	2731	1	8685-REM	3	19.99
1160	LEOLA	SAMUELS	1326 SLALOM DRIVE	Marywood	IN	47802	656.72	41592	156.88	83792	2849	6	6451-KGJ	3	6.99
1161	ELISA	DOWDY	1855 VIRGIN CREEK ROAD	East Cambridge	MA	2141	0	41581	187.33	83677	2737	3	8523-UCB	3	21.59
1162	DESSIE	STEVENSON	1191 TSUSENA CIRCLE	Fairfax	VA	22039	0	41654	148.73	83792	3446	2	8436-MGP	5	7.01
1163	PAM	HILL	660 TAOS ROAD	Scottsville	VA	24590	2534.73	41582	99.73	83964	2742	3	8571-CKP	2	17.79
1164	HEATHER	DORAN	1008 MC MANUS DRIVE	Miami	FL	33174	423.18	41582	423.18	83878	2744	6	7762-STV	4	14.99
1165	HAL	DANIEL	797 TRUDY STREET	Lanesboro	PA	18827	0	41582	402.72	84134	2749	6	3488-GSE	2	10.99
1166	ROBIN	KNIGHT	62 GUNNYSACK MINE ROAD	Lancaster	PA	17608	317.49	41582	317.49	84392	2750	6	5595-NYE	3	23.99
1167	EDISON	PIERRE	824 GRIZZLY AVENUE	Torrance	PA	15779	448.32	41582	448.32	83964	2751	6	9786-DGO	3	9.99
1168	EMERSON	CARNEY	162 KAREN CIRCLE	View Mont	NC	28601	2809.82	41583	562.82	83850	2753	4	5496-MRA	3	28.49
1169	MOISES	EMERSON	1474 RIDGEVIEW DRIVE	Mount Liberty	OH	43048	417.37	41583	417.37	84163	2759	5	2384-PGY	5	29.99
1170	CYNDI	FROST	814 ELMRICH COURT	Cuyler	NY	13050	795.44	41583	190.44	83537	2760	5	5781-TKY	5	13.59
1171	LYDA	MERCER	1179 WOODSTOCK CIRCLE	Wrights Corners	IN	47001	0	41655	239.56	84334	3452	5	7500-ROG	1	23.99
1172	ADELE	PERKINS	1192 RICHARDSON VISTA ROAD	Sylacauga	AL	35150	458.4	41627	193.9	84078	3187	3	8726-ZNM	1	21.99
1173	ROCCO	DIXON	410 SHORECREST DRIVE	Charlotte	NC	28225	728.96	41584	184.96	83964	2763	5	2379-PCX	3	13.59
1174	BLANCA	BAUTISTA	1193 CRYSTAL STREET	Norwood	NY	13668	43.96	41584	43.96	84106	2765	1	7258-HCV	4	10.99
1175	GEORGIANA	OGDEN	1986 DINAAKA DRIVE	Jacksonville	FL	32258	0	41584	382.45	83677	2766	4	2384-PGY	5	29.99
1176	DIANE	LOVE	676 SHAKESPEARE CIRCLE	Brimstone Corner	VT	5083	0	41610	13.59	83820	3020	1	9393-RFA	1	13.59
1177	LEONORA	HATFIELD	1237 DOE LANE	Boyer	MS	38751	200.47	41584	200.47	84420	2770	4	2397-RDX	1	15.59
1178	SAMUAL	HARRISON	640 RAYMOND AVENUE	Tuckahoe	NJ	8250	0	41584	250.69	83565	2771	4	5541-HST	1	32.99
1179	GLADYS	BLOCK	1343 TARGHEE LOOP	Hillsdale Greene	MD	21207	33.98	41584	33.98	83964	2772	1	3258-RVB	2	16.99
1180	KRIS	HALE	1178 SYDNIE KAY STREET	Armada Township	MI	48005	238.31	41622	207.13	83734	3139	2	5781-TKY	2	13.59
1181	TYLER	STAHL	140 KEMPTON HILLS DRIVE	Hollybrk Lk	IN	47433	165.11	41585	165.11	84276	2779	5	4072-SWV	1	20.59
1182	NED	HADLEY	1887 TYONE COURT	Kapps Mill	NC	28676	243.17	41593	248.9	83878	2862	3	4879-AMS	4	41.99
1183	JACKIE	WIGGINS	372 PENNY CIRCLE	Hyde Park	PA	15641	299.87	41586	299.87	83792	2785	6	4491-GNC	2	21.99
1184	TRACIE	LYLES	1884 CONNIE COURT	Darlington	RI	2861	142.11	41597	104.94	83593	2898	2	2990-BNH	5	16.99
1185	ADINA	DOTSON	1137 APHRODITE DRIVE	Kauneonga Lake	NY	12749	0	41586	271.52	84078	2791	6	3036-PCT	2	3.99
1186	KEITH	PETTIT	973 BRAGAW SQUARE PLACE	Bluff Point	NY	14478	2588.87	41586	288.87	84106	2792	4	3754-MAK	3	21.99
1187	FLOY	BAEZ	1245 BOWLBY STREET	Harford Park	MD	21234	2567.34	41587	98.34	83763	2795	2	2699-GNS	2	35.99
1188	CHERRY	WATTS	551 COLGATE DRIVE	Congers	NY	10920	394.7	41614	167.87	84334	3062	3	6596-HOO	3	9.99
1189	ERNA	SAENZ	420 MILE HI AVENUE	Rockingham	VT	5101	477.6	41587	477.6	83677	2798	5	5290-HTG	3	21.59
1190	RETA	FIELDS	1738 LASSEN STREET	Hellam	PA	17406	0	41587	356.32	83792	2800	6	3161-XJS	4	38.99
1191	LATONIA	TOBIN	970 TELSTAR CIRCLE	Girard	PA	16417	549.31	41597	305.02	83993	2893	5	8053-PME	1	25.99
1192	FREDDIE	CRAIG	1709 MATILDA CIRCLE	Stacy	VA	24614	0	41588	253.35	84078	2810	4	5445-XOY	4	10.99
1193	EVETTE	WRIGHT	1934 MONTAGUE BAY CIRCLE	Sweden	PA	16915	0	41589	162.95	84392	2818	3	5508-OUB	3	35.99
1194	JENNIFFER	PECK	74 AKULA DRIVE	White Plains	NY	10625	0	41589	151.52	84163	2819	4	4912-YXS	3	12.99
1195	CEDRICK	MACK	426 TONSINA PLACE	East Pgh	PA	15112	0	41590	93.13	83820	2826	2	3516-AGJ	2	12.59
1196	CLIFF	FINK	682 CHELEA STREET	Switchback	WV	24887	30.73	41590	140.73	83878	2827	3	2366-EFV	3	6.59
1197	MARIO	ADKINS	1188 SNOWSHOE COURT	Twin Hollow	NY	11709	80.02	41590	80.02	84134	2830	3	8495-ZQR	2	12.29
1198	LOUIE	NEFF	1092 HAUSEY PLACE	Patterson Creek	WV	26753	0	41590	274.41	83705	2831	2	4846-BHT	5	4.49
1199	PALMER	NEFF	776 RESOLUTION DRIVE	Castle Hayne	NC	28429	0	41599	257.88	83850	2912	5	5980-BME	1	31.99
1200	KERMIT	HAWKINS	1528 SECLUSION BAY DRIVE	North Park	IN	47710	968.5	41591	442.5	83705	2837	6	5508-OUB	3	35.99
1201	DEIDRA	CHACON	1651 LUCKY ROAD	Dillsboro	NC	28725	328.56	41595	272.71	84021	2883	6	9064-IWN	2	7.59
1202	CYNDI	COLBERT	1713 RIDGECREST DRIVE	Walters	VA	23315	274.76	41592	274.76	83792	2848	5	9569-WMK	2	13.59
1203	SILAS	BARTLETT	1964 SKILAK CIRCLE	Thorndale	PA	19372	275.85	41592	275.85	83792	2853	6	6249-LYB	2	11.99
1204	ANGELIA	HALL	1948 BRAGAW SQUARE PLACE	Memphis	TN	38100	189.86	41593	189.86	83964	2860	4	9686-HQV	5	15.29
1205	TAD	FIGUEROA	68 HUNTER DRIVE	Cottagegrove	IN	47353	1548.67	41627	405.31	83906	3190	6	9858-XUM	4	14.59
1206	ELYSE	ALLISON	177 TOTEM CIRCLE	Crawfordville	FL	32327	1282.01	41594	326.01	83936	2864	6	1433-MMY	5	23.99
1207	OSWALDO	HENSLEY	1766 LOC SAULT AVENUE	Murrysville	PA	15668	268.07	41610	181.92	83705	3024	2	2496-QMW	3	38.99
1208	AVIS	SAENZ	928 KUSKOKWIM STREET	Pinetown	PA	17339	0	41610	181.92	83705	3024	2	2496-QMW	3	38.99
1209	ELLA	LAKE	1981 ANOGOC DRIVE	Cranberry Township	PA	16066	0	41594	73.98	84248	2869	1	5220-JDO	2	36.99
1210	CHELSEA	ROGERS	48 POLAR DRIVE	Chase City	VA	23924	0	41614	65.97	84078	3061	1	1010-MIW	3	21.99
1211	HOMER	BLISS	1931 RIL WAY	Midway	WV	25878	0	41594	157.61	83850	2871	5	4346-GCP	1	18.59
1212	YONG	SPEARS	1637 COVINGTON COURT	Raleigh	NC	27609	0	41594	335.44	84392	2873	5	8400-JDC	4	14.99
1213	GERRY	RICHTER	1997 SOUTH RIVER CIRCLE	Palmer Square	NJ	8542	158.92	41594	158.92	84420	2874	4	5465-YYG	3	8.99
1214	CHRISTI	GREGG	635 DIXIE COURT	Meadowbrook	WV	26404	432.82	41630	172.05	83734	3217	5	6249-LYB	2	11.99
1215	MARTHA	CASH	1223 LOCHENSHIRE PLACE	Jump	OH	43326	1551.79	41595	431.79	84106	2879	6	2699-GNS	5	35.99
1216	LUCINDA	BUSH	1891 PARK HILLS DRIVE	Alpine	NY	14805	451.57	41595	451.57	84106	2880	6	4241-UOF	5	13.59
1217	CORDELIA	PATTON	1041 MARTAGON CIRCLE	Bernville	PA	19506	0	41595	37.16	83850	2882	2	2918-THH	2	10.99
1218	JAIME	HOLT	1029 HIGHGATE CIRCLE	Pierson	MI	49339	7.49	41596	7.49	83850	2885	1	6041-PBS	1	7.49
1219	ANTHONY	SHULTZ	1453 CLAUDENE LOOP	Louisville	KY	40218	0	41596	7.49	83850	2885	1	6041-PBS	1	7.49
1220	LOU	LACEY	1287 FAIRWEATHER DRIVE	Westbury	NY	11597	0	41597	158.04	83537	2897	3	3561-LYU	1	3.29
1221	DARRON	ALVAREZ	1028 BONNIE JEAN COURT	Ferdinand	IN	47532	0	41598	377.18	84191	2900	6	2990-BNH	5	16.99
1222	DORA	BOYER	1572 WOODCHASE CIRCLE	Cataract	IN	47460	426.05	41598	426.05	83509	2905	5	1663-CDD	4	23.29
1223	KYRA	HARTMAN	806 PARKER PLACE	Paterson	NJ	7538	755.12	41642	250.32	83649	3339	2	3701-YAW	4	20.59
1224	HUEY	KEITH	350 GENEVE AVENUE	Driver	VA	23435	206.85	41599	89.85	83537	2916	2	9786-DGO	2	9.99
1225	TONY	GILLESPIE	1071 MOUNTAIN WAY	Roseville	MI	48066	29.99	41599	29.99	84106	2919	1	5060-EDB	1	22.49
1226	SADIE	BAIRD	627 NORTH SIDE CIRCLE	Overlea	MD	21206	0	41599	193.46	83993	2923	4	9268-RCB	1	13.99
1227	THOMASINA	DAVID	851 GILBERT ROAD	Chestertown	MD	21620	292.29	41600	292.29	83734	2927	6	4667-JLN	4	3.49
1228	ROLANDO	MULLINS	837 GLENN NB ON TURPIN RAMP	Creagerstown	MD	21788	0	41600	281.91	83593	2929	4	2351-WVS	2	29.99
1229	ARLEEN	LOWERY	102 CHESAPEAKE CIRCLE	Piscataway	NJ	8854	259.64	41600	259.64	84364	2932	6	4784-SLU	3	14.99
